2025-11-18T21:36:15.059278   f:437.76572180834296 MHz.   payload(base32):QKTYAAIBO7XDORAAAAN6CAABMN2AAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF364N2EAAAHX6FYAAGM362LUWD2QALLFBDQ47QAAAAQAAAC4F3AAAAAAAAQAAAEYIAAAAAAO7XDORABAEAQCAAAAAAACE47AAAAAALX5Y3UHW2QAMG4Q7LIF4======   P_pl:5.713735091307523e-07   P_noise:2.37883e-08
2025-11-18T21:37:14.925656   f:437.7653973096292 MHz.   payload(base32):QKTYAAIAO7XDPAABN4AWKAKTDPRAAGYAAEAE2AADABFQA2YAVEAKSAA2AAEQANQAUX776AAAAAAAAAQAAAAAAA3X5Y3YAABWAA277DINRT7Y457OG6AAAAIAAAAACAACAAAAGTIAG4ADXHOCHGX7LYI2YU======   P_pl:1.0613615633937082e-06   P_noise:2.33482e-08
2025-11-18T21:37:15.072154   f:437.76543975329236 MHz.   payload(base32):QKTYAAIBO7XDPAAAAAN6CAABMM2QAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF364N4AAAAHX6F2AAGM362LUWEN4ALLFBDQ47QAAAAQAAAC4KWAAAAAAAAQAAAEYQAAAAAAO7XDPAABAEAQCAAAAAAACE47AAAAAALX5Y3X7XY3OKTEEI7MWY======   P_pl:1.2133905953250548e-06   P_noise:2.33482e-08
2025-11-18T21:38:14.910935   f:437.76511327198364 MHz.   payload(base32):QKTYAAIAO7XDPPAOTQHHADTUDPVQAGYAAEAE2AADAA7QASIAAAAAAAADAAEQANQART774AAAAAAAAAIAAAAAAA3X5Y33YABQAAXP7DPRMH7YK57OG66AAAIAAAAACAACAAAAGTIAGEADKKCEVMDXZY4REQ======   P_pl:2.1156458436606292e-07   P_noise:2.3033599999999998e-08
2025-11-18T21:38:15.057118   f:437.76516717804947 MHz.   payload(base32):QKTYAAIBO7XDPPAAAAN6EAABML3QAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF364N54AAAHX6F4AAGM362LUWFBIALLFBDQ47QAAAAQAAAC4PRAAAAAAAAQAAAEYYAAAAAAO7XDPPABAEAQCAAAAAAACE47AAAAAALX5Y33WQR4XE5M4RJOY4======   P_pl:3.5224426296566837e-07   P_noise:2.3033599999999998e-08
2025-11-19T08:48:13.958393   f:437.7817884545639 MHz.   payload(base32):QKTYAAIAO7XNJRAQXMJCEC5HDP2QAGYAAEAFAAADAA7AASIAKEAFCAE3AHSACNQB3UAAEAACAABAAAYAAAAAAA3X53KMIAAWAAK77AYN737YC57O2TCAAAQAAAAACAADAAAAGTQADEAB266IJYD2W3LWL4======   P_pl:6.835914251668256e-07   P_noise:3.1644e-08
2025-11-19T08:48:14.105112   f:437.78175310440406 MHz.   payload(base32):QKTYAAIBO7XNJRAAAAN6EAAAYBGQAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF365VGEAAAHX7PYAAGM362LVC2WQALLFBDQ47QAAAAQAAAGB43AAAAAAAAQAAAKAIAAAAAAO7XNJRABAEAQCAAAAAAACE47AAAAAALX53KMH4OA5JJWVRSFFM======   P_pl:5.09666215485756e-07   P_noise:3.1644e-08
2025-11-19T08:49:13.951797   f:437.78023133136844 MHz.   payload(base32):QKTYAAIAO7XNKAATMMJNWDAVDP2QAGYAAEAFAAADAA7QBAYAK4AFOAEMAHNQCQQCAIAAEAACAABQABAAAAAAAA3X53KQAAAXAALP67X2Y77YE57O2UAAACQAAAAACAACAAAAGTQADIAB5AXPZGMLVZ6OM4======   P_pl:7.549041334604386e-07   P_noise:3.72282e-08
2025-11-19T08:49:14.097392   f:437.78020933359795 MHz.   payload(base32):QKTYAAIBO7XNKAAAAAN6CAAAYAHAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF365VIAAAAHX7P2AAGM362LVC3J4ALLFBDQ47QAAAAQAAAGCBWAAAAAAAAQAAAKAQAAAAAAO7XNKAABAEAQCAAAAAAACE47AAAAAALX53KP656FNHGSP6ZCZ4======   P_pl:5.853625639152666e-07   P_noise:3.72282e-08
2025-11-19T08:50:13.940120   f:437.7778459908632 MHz.   payload(base32):QKTYAAIAO7XNKPATHYI7GCZZDPRAAGYAAEAE2AADABZAAUQAJYAE4AE6AAEQBAQCF4AAGAADAABQABAAAAAAAA3X53KTYAAYAAL77DX5NP7Y457O2U6AAAQAAAAACAACAAAAGTQADQACBQNIMNGEX2TXSA======   P_pl:5.385433841754052e-07   P_noise:1.7423600000000003e-08
